DNS Performance Testing Tool
Version 2.13.1

[Status] Command line: dnsperf -O verbose-interval-stats -O latency-histogram -m udp -s 127.0.0.1 -d 60000shuf.txt -v
[Status] Sending queries (to 127.0.0.1:53)
[Status] Started at: Thu Dec 14 16:23:47 2023
[Status] Stopping after 1 run through file
> NOERROR www.2-227-19-64.ip184.fastwebnet.it A 0.002013
> NXDOMAIN fwww.messart.it A 0.005909
> NOERROR www.185-112-86-65.ip.cloud-admin.it A 0.005850
> NOERROR www.176-12-89-111.static.esinet.it A 0.029515
> NOERROR www.2-225-100-223.ip175.fastwebnet.it A 0.005430
> NOERROR www.2-230-164-61.ip202.fastwebnet.it A 0.001614
> NOERROR www.128.83.186.89.cust.ip.kpnqwest.it A 0.029331
> NOERROR www.213-175-26-107.fweds-spc.it A 0.028747
> NOERROR www.151-0-237-198.ip283.fastwebnet.it A 0.028754
> NOERROR www.151-0-248-61.ip283.fastwebnet.it A 0.028814
> NOERROR www.184.180.173.62.dsl.static.ip.kpnqwest.it A 0.005097
> NOERROR www.2-224-51-223.ip169.fastwebnet.it A 0.005263
> NOERROR www.115studium009.studium.unito.it A 0.028840
> NOERROR www.146-241-216-67.dyn.eolo.it A 0.000100
> NXDOMAIN fwww.bifidus.ilcannocchiale.it A 0.004851
> NOERROR www.2-230-49-132.ip200.fastwebnet.it A 0.002093
> NOERROR www.194-69-60-62.net.tlcweb.it A 0.004280
> NOERROR www.176-12-88-195.static.esinet.it A 0.004554
> NXDOMAIN ftest.xctrl.it A 0.003480
> NOERROR www.2-225-59-117.ip174.fastwebnet.it A 0.002373
> NXDOMAIN ftraslochimagenta.it A 0.028960
> NOERROR www.2-225-242-174.ip178.fastwebnet.it A 0.003778
> NXDOMAIN fuilvarese.it A 0.028998
> NXDOMAIN fwww.idninvestigazioni.it A 0.003020
> NXDOMAIN fwww.corenergy.it A 0.028607
> NOERROR www.130-255-116-140.ip.telnetsystems.it A 0.002834
> NOERROR www.128-116-207-231.static.eolo.it A 0.028224
> NXDOMAIN fvpn2.ferrettispa.it A 0.002440
> NXDOMAIN fthespotskate.it A 0.002505
> NOERROR www.128-116-245-171.dyn.eolo.it A 0.002690
> NOERROR www.128-116-219-96.static.eolo.it A 0.002504
> NOERROR www.2-226-44-207.ip179.fastwebnet.it A 0.028944
> NOERROR www.2-224-251-163.ip173.fastwebnet.it A 0.028751
> NOERROR www.217-133-51-38.static.clienti.tiscali.it A 0.003376
> NOERROR www.2-225-125-198.ip175.fastwebnet.it A 0.029344
> NXDOMAIN fwww.osteriadeibinari.it A 0.002971
> NOERROR www.217-133-35-222.static.clienti.tiscali.it A 0.002987
> NOERROR www.151-0-218-130.ip282.fastwebnet.it A 0.002950
> NOERROR www.2-230-48-27.ip200.fastwebnet.it A 0.002832
> NOERROR www.2-227-130-245.ip186.fastwebnet.it A 0.002448
> NOERROR www.2-224-56-41.ip169.fastwebnet.it A 0.002438
> NOERROR www.153.230.225.213.hiperlan.sta.momax.it A 0.002257
> NOERROR www.2-224-250-162.ip173.fastwebnet.it A 0.001999
> NXDOMAIN fwww.graphicsystems.it A 0.001987
> NXDOMAIN fus.trail.it A 0.001510
> NOERROR www.161.186.173.62.cust.ip.kpnqwest.it A 0.000908
> NOERROR www.151-0-148-153.ip281.fastwebnet.it A 0.000458
> NXDOMAIN fwww.arkeconceria.it A 0.000438
> NOERROR www.2-225-19-18.ip173.fastwebnet.it A 0.003758
> NOERROR www.146-241-57-211.dyn.eolo.it A 0.000530
> NOERROR www.188-213-45-85.wdsl.neomedia.it A 0.000235
> NXDOMAIN fwww.eliocastellana.11marketing.it A 0.029735
> NOERROR www.185-182-209-244.sebino.airbeam.it A 0.000444
> NOERROR www.2-225-97-193.ip175.fastwebnet.it A 0.030237
> NXDOMAIN fwww.rimpatriosalma.it A 0.000576
> NOERROR www.2-225-234-64.ip178.fastwebnet.it A 0.029602
> NOERROR www.128-116-179-152.static.eolo.it A 0.000430
> NOERROR www.104.225.255.213.cust-fiber.enegan.it A 0.000423
> NOERROR www.2-230-23-195.ip199.fastwebnet.it A 0.005162
> NOERROR www.146-241-233-91.dyn.eolo.it A 0.030261
> NXDOMAIN fwww.vinicerutti.it A 0.029984
> NOERROR www.146-241-247-22.dyn.eolo.it A 0.004974
> NOERROR www.2-227-110-182.ip185.fastwebnet.it A 0.000278
> NOERROR www.146-241-34-112.dyn.eolo.it A 0.029487
> NOERROR www.2-232-168-66.ip213.fastwebnet.it A 0.000417
> NOERROR www.2-229-56-220.ip195.fastwebnet.it A 0.005560
> NXDOMAIN fwebmail.emmeciklima.it A 0.029623
> NOERROR www.217-133-175-126.static.clienti.tiscali.it A 0.029557
> NXDOMAIN fwebserver.fondazionesistematoscana.it A 0.000711
> NOERROR www.151-0-186-216.ip282.fastwebnet.it A 0.029913
> NOERROR www.185-219-234-126.ip300.fastwebnet.it A 0.029714
> NOERROR www.217-133-78-120.static.clienti.tiscali.it A 0.006783
> NXDOMAIN fwww.grapp.it A 0.030239
> NOERROR www.128-116-217-48.static.eolo.it A 0.001248
> NOERROR www.2-229-232-78.ip198.fastwebnet.it A 0.000357
> NOERROR www.2-231-227-27.ip209.fastwebnet.it A 0.006535
> NOERROR www.135-116-dhcp.agra.unimi.it A 0.030123
> NOERROR www.146-241-6-205.dyn.eolo.it A 0.029074
> NOERROR www.146-241-8-21.dyn.eolo.it A 0.007278
> NOERROR www.217-171-233-185.protezionecivile.fvg.it A 0.007171
> NOERROR www.2-227-167-132.ip187.fastwebnet.it A 0.000677
> NOERROR www.124.223.dyn.b2.gruppoterra.it A 0.007068
> NOERROR www.2-225-250-207.ip178.fastwebnet.it A 0.000968
> NOERROR www.2-231-222-244.ip209.fastwebnet.it A 0.006136
> NXDOMAIN fwww.rivaroberto.it A 0.000421
> NOERROR www.159-255-128-199.fttx.airbeam.it A 0.030263
> NXDOMAIN fwww.viaggioscienza.it A 0.029563
> NOERROR www.185-80-r13.pneumatici100.it A 0.000499
> NXDOMAIN fwebdisk.hotelvillatiziana.it A 0.006753
> NOERROR www.128-116-167-58.static.eolo.it A 0.000234
> NOERROR www.2-224-25-218.ip168.fastwebnet.it A 0.006736
> NOERROR www.2-225-8-236.ip173.fastwebnet.it A 0.029288
> NXDOMAIN fwww.sipac.it A 0.029315
> NOERROR www.2-229-10-53.ip194.fastwebnet.it A 0.000596
> NOERROR www.2-228-111-2.ip191.fastwebnet.it A 0.000286
> NOERROR www.2-231-113-131.ip207.fastwebnet.it A 0.000696
> NXDOMAIN fwww.lotech.it A 0.030034
> NOERROR www.217-133-32-247.static.clienti.tiscali.it A 0.000169
> NOERROR www.2-226-150-196.ip181.fastwebnet.it A 0.007600
> NXDOMAIN fwww.securitynet.it A 0.029907
> NOERROR www.151-0-156-94.ip281.fastwebnet.it A 0.000494
> NOERROR www.2-224-85-5.ip169.fastwebnet.it A 0.030338
> NOERROR www.213-156-61-239.ip.fastwebnet.it A 0.030631
> NXDOMAIN fwww.iloveprofumeria.it A 0.008609
> NOERROR www.128-116-198-141.dyn.eolo.it A 0.000632
> NXDOMAIN fsuerte-outlet-grandifirme-lab.mysuite.it A 0.030298
> NXDOMAIN ftriademetalmec.it A 0.030508
> NOERROR www.2-230-219-106.ip203.fastwebnet.it A 0.000595
> NOERROR www.146-241-33-238.dyn.eolo.it A 0.030671
> NOERROR www.146-241-199-74.dyn.eolo.it A 0.008970
> NOERROR www.212-8-23-178.zerocould.it A 0.000275
> NOERROR www.2-229-165-64.ip197.fastwebnet.it A 0.008680
> NXDOMAIN fstatic-82-85-170-136.clienti.tiscali.it A 0.008514
> NOERROR www.2-230-13-79.ip199.fastwebnet.it A 0.030480
> NXDOMAIN fwinvpsb5.aruba.it A 0.000463
> NOERROR www.2-228-174-120.ip192.fastwebnet.it A 0.000813
> NOERROR www.164.143.150.5.host.static.ip.kpnqwest.it A 0.030899
> NOERROR www.198-4-187-213.4all.it A 0.000492
> NOERROR www.212-124-187-192.dyn.eolo.it A 0.008624
> NOERROR www.2-230-203-8.ip203.fastwebnet.it A 0.031134
> NOERROR www.127.84.186.89.cust.ip.kpnqwest.it A 0.030968
> NXDOMAIN fwww.unatastieraperdue.it A 0.000311
> NXDOMAIN fwww.morosita.it A 0.030958
> NOERROR www.185-134-52-93.ip.campaniacom.it A 0.001109
> NOERROR www.128-116-140-207.dyn.eolo.it A 0.031198
> NXDOMAIN fwebdisk.catturailgusto.it A 0.000456
> NOERROR www.151-0-150-208.ip281.fastwebnet.it A 0.009487
> NOERROR www.2-227-217-44.ip188.fastwebnet.it A 0.030905
> NOERROR www.2-228-184-145.ip192.fastwebnet.it A 0.000455
> NOERROR www.188.210.225.213.xdsl.sta.momax.it A 0.030925
> NOERROR www.2-226-113-72.ip180.fastwebnet.it A 0.000452
> NOERROR www.217-171-239-153.protezionecivile.fvg.it A 0.010177
> NXDOMAIN fwww.acasadelprincipe.it A 0.030987
> NOERROR www.2-227-123-187.ip186.fastwebnet.it A 0.000534
> NOERROR www.151-0-144-221.ip281.fastwebnet.it A 0.010526
> NOERROR www.146-241-151-47.dyn.eolo.it A 0.009655
> NOERROR www.2-229-136-5.ip197.fastwebnet.it A 0.009394
> NXDOMAIN fwww.alepetru.it A 0.000348
> NOERROR www.2-231-121-190.ip207.fastwebnet.it A 0.009383
> NOERROR www.217.66.186.89.host.static.ip.kpnqwest.it A 0.031286
> NXDOMAIN fwww.puliture.it A 0.000495
> NOERROR www.2-226-246-104.ip183.fastwebnet.it A 0.031221
> NOERROR www.221.225.225.213.hiperlan.dyn.momax.it A 0.000540
> NOERROR www.146-241-155-221.dyn.eolo.it A 0.009566
> NOERROR www.2-226-107-179.ip180.fastwebnet.it A 0.031443
> NOERROR www.2-224-218-199.ip172.fastwebnet.it A 0.000728
> NOERROR www.159-255-134-130.airbeam.it A 0.009852
> NOERROR www.2-226-82-172.ip180.fastwebnet.it A 0.009928
> NOERROR www.2-225-31-249.ip173.fastwebnet.it A 0.009246
> NXDOMAIN fwww.michieliniarchitetto.it A 0.009436
> NOERROR www.2-228-206-92.ip193.fastwebnet.it A 0.000153
> NOERROR www.212-183-167-54.static-xdsl.qcom.it A 0.008660
> NOERROR www.128-116-216-139.dyn.eolo.it A 0.008682
> NOERROR www.217-133-148-224.static.clienti.tiscali.it A 0.032647
> NOERROR www.151-0-146-154.ip281.fastwebnet.it A 0.008017
> NOERROR www.143.72.144.52.dsl.static.ip.kpnqwest.it A 0.007716
> NOERROR www.217-133-188-236.static.clienti.tiscali.it A 0.007062
> NOERROR www.2-224-42-152.ip168.fastwebnet.it A 0.032680
> NOERROR www.217-133-221-212.static.clienti.tiscali.it A 0.007532
> NXDOMAIN fwebdisk.gestorfood.it A 0.006917
> NOERROR www.2-225-122-145.ip175.fastwebnet.it A 0.006521
> NOERROR www.212-183-177-89.static-xdsl.qcom.it A 0.032708
> NXDOMAIN fwww.picriacconciatori.it A 0.005997
> NOERROR www.217-133-39-131.static.clienti.tiscali.it A 0.001215
> NOERROR www.146-241-2-224.dyn.eolo.it A 0.005355
> NOERROR www.217-133-186-33.static.clienti.tiscali.it A 0.005364
> NOERROR www.2-232-121-178.ip212.fastwebnet.it A 0.004916
> NOERROR www.2-227-139-34.ip186.fastwebnet.it A 0.004336
> NOERROR www.2-229-85-174.ip195.fastwebnet.it A 0.003856
> NXDOMAIN fx5games.xoom.it A 0.003450
> NXDOMAIN fwww.my-winery.it A 0.002772
> NOERROR www.168.183.cust.megaweb.it A 0.001929
> NOERROR www.151-0-144-231.ip281.fastwebnet.it A 0.001784
> NOERROR www.2-225-193-114.ip177.fastwebnet.it A 0.001451
> NOERROR www.2-232-180-27.ip213.fastwebnet.it A 0.001068
> NOERROR www.2-225-135-175.ip176.fastwebnet.it A 0.000964
> NOERROR www.2-225-185-136.ip177.fastwebnet.it A 0.000760
> NOERROR www.1cdsomma.gov.it A 0.000744
> NXDOMAIN fwww.impresaedileamodena.it A 0.000585
> NXDOMAIN fwww.paninicastelliromani.it A 0.001913
> NOERROR www.188-95-75-123.wdsl.wifiweb.it A 0.000514
> NOERROR www.212-124-167-17.dyn.eolo.it A 0.000266
> NOERROR www.130-255-119-80.ip.telnetsystems.it A 0.033248
> NXDOMAIN fwww.sarasenzalattosio.it A 0.000286
> NOERROR www.128-116-158-115.static.eolo.it A 0.033368
> NOERROR www.217-133-169-220.static.clienti.tiscali.it A 0.000419
> NOERROR www.2-230-41-82.ip200.fastwebnet.it A 0.001192
> NOERROR www.2-228-64-205.ip190.fastwebnet.it A 0.002673
> NOERROR www.2-227-141-249.ip186.fastwebnet.it A 0.002789
> NOERROR www.128-116-137-218.dyn.eolo.it A 0.001050
> NOERROR www.2-225-33-244.ip173.fastwebnet.it A 0.034164
> NOERROR www.146-241-165-244.dyn.eolo.it A 0.000308
> NOERROR www.217-133-182-168.static.clienti.tiscali.it A 0.000391
> NOERROR www.146-241-124-52.dyn.eolo.it A 0.034305
> NOERROR www.2-227-129-87.ip186.fastwebnet.it A 0.033875
> NOERROR www.145.86.168.109.dsl.static.ip.kpnqwest.it A 0.003165
> NOERROR www.176-110-96-52.ip.campaniacom.it A 0.000274
> NOERROR www.2-227-26-118.ip184.fastwebnet.it A 0.034005
> NOERROR www.128-116-164-234.dyn.eolo.it A 0.000493
> NOERROR www.2-229-124-223.ip196.fastwebnet.it A 0.034128
> NOERROR www.146-241-18-64.dyn.eolo.it A 0.003753
> NOERROR www.217-133-232-55.static.clienti.tiscali.it A 0.000341
> NOERROR www.2-230-187-85.ip203.fastwebnet.it A 0.033855
> NOERROR www.212-124-182-85.dyn.eolo.it A 0.000508
> NOERROR www.2-224-98-25.ip170.fastwebnet.it A 0.033767
> NOERROR www.213-140-14-250.ip.fastwebnet.it A 0.004434
> NOERROR www.2-227-16-251.ip184.fastwebnet.it A 0.032638
> NOERROR www.2-228-60-54.ip190.fastwebnet.it A 0.000443
> NXDOMAIN fwww.buongustaiolab.it A 0.033007
> NXDOMAIN fwww.gabrielegolino.it A 0.000485
> NOERROR www.185-134-52-33.ip.campaniacom.it A 0.005058
> NOERROR www.128-116-234-37.dyn.eolo.it A 0.033542
> NXDOMAIN fwww.abatantuono.it A 0.033497
> NXDOMAIN fwww.regol.it A 0.000274
> NOERROR www.2-225-94-209.ip175.fastwebnet.it A 0.033142
> NOERROR www.01a-identity.istat.it A 0.006141
> NOERROR www.2-232-165-196.ip213.fastwebnet.it A 0.005853
> NOERROR www.2-227-99-181.ip185.fastwebnet.it A 0.000776
> NOERROR www.2-224-62-132.ip169.fastwebnet.it A 0.005680
> NXDOMAIN fwww.chatadult.it A 0.033700
> NOERROR www.213-156-33-161.ip.fastwebnet.it A 0.033852
> NOERROR www.2-225-10-246.ip173.fastwebnet.it A 0.033446
> NOERROR www.2-231-235-246.ip209.fastwebnet.it A 0.032685
> NOERROR www.2-229-171-81.ip197.fastwebnet.it A 0.000638
> NOERROR www.217-133-80-159.static.clienti.tiscali.it A 0.032673
> NOERROR www.217-133-255-10.static.clienti.tiscali.it A 0.006345
> NOERROR www.217-133-23-96.static.clienti.tiscali.it A 0.000623
> NOERROR www.185-63-43-151.wdsl.wifiweb.it A 0.032695
> NXDOMAIN fwww.maratonadigenova.it A 0.000728
> NOERROR www.2-227-212-156.ip188.fastwebnet.it A 0.032306
> NOERROR www.2-228-205-104.ip193.fastwebnet.it A 0.032454
> NOERROR www.2-231-37-245.ip205.fastwebnet.it A 0.031450
> NOERROR www.2-224-209-4.ip172.fastwebnet.it A 0.000412
> NOERROR www.217-133-240-207.static.clienti.tiscali.it A 0.031184
> NOERROR www.146-241-32-24.dyn.eolo.it A 0.030727
> NXDOMAIN fwww.costruzionimazzel.it A 0.000951
> NOERROR www.124.203.152.213.wf1.xtnetwork.it A 0.007651
> NOERROR www.217-133-143-136.static.clienti.tiscali.it A 0.000858
> NOERROR www.171.117.168.109.host.static.ip.kpnqwest.it A 0.031185
> NOERROR www.128-116-167-158.static.eolo.it A 0.000555
> NOERROR www.2-228-187-57.ip192.fastwebnet.it A 0.007341
> NOERROR www.2-225-239-95.ip178.fastwebnet.it A 0.000398
> NOERROR www.128-116-205-173.dyn.eolo.it A 0.030936
> NOERROR www.2-225-138-94.ip176.fastwebnet.it A 0.007043
> NOERROR www.146-241-208-79.dyn.eolo.it A 0.006644
> NOERROR www.11teamsports.it A 0.001163
> NOERROR www.217-133-68-254.static.clienti.tiscali.it A 0.031791
> NOERROR www.151-0-180-20.ip282.fastwebnet.it A 0.006997
> NOERROR www.2-226-69-207.ip179.fastwebnet.it A 0.006349
> NOERROR www.146-241-69-132.dyn.eolo.it A 0.001015
> NOERROR www.128-116-222-75.static.eolo.it A 0.006439
> NOERROR www.146-241-181-241.dyn.eolo.it A 0.031614
> NOERROR www.146-241-207-95.dyn.eolo.it A 0.031350
> NOERROR www.2-230-215-29.ip203.fastwebnet.it A 0.031428
> NOERROR www.180.250.93.77.host.static.ip.kpnqwest.it A 0.000529
> NOERROR www.2-224-80-182.ip169.fastwebnet.it A 0.031064
> NOERROR www.128-116-211-60.dyn.eolo.it A 0.000514
> NXDOMAIN fwww.sweetisland.teloporta.it A 0.006314
> NOERROR www.2-232-168-80.ip213.fastwebnet.it A 0.000343
> NOERROR www.2-227-221-5.ip188.fastwebnet.it A 0.031199
> NOERROR www.217-133-107-74.static.clienti.tiscali.it A 0.030993
> NOERROR www.2-226-5-1.ip178.fastwebnet.it A 0.031074
> NOERROR www.2-228-170-120.ip192.fastwebnet.it A 0.000544
> NOERROR www.2-228-71-201.ip190.fastwebnet.it A 0.031073
> NOERROR www.116.4.168.109.dsl.static.ip.kpnqwest.it A 0.031042
> NOERROR www.13lab1.csgi.unifi.it A 0.000888
> NXDOMAIN fvalutazione.ritiropcusati.it A 0.006783
> NOERROR www.151-0-209-170.ip282.fastwebnet.it A 0.030859
> NOERROR www.198.15.141.94.dsl.static.ip.kpnqwest.it A 0.000869
> NXDOMAIN fwww.ioinnet.it A 0.030482
> NOERROR www.2-227-72-97.ip185.fastwebnet.it A 0.000507
> NOERROR www.2-224-85-81.ip169.fastwebnet.it A 0.006783
> NOERROR www.146-241-110-94.dyn.eolo.it A 0.030032
> NOERROR www.146-241-109-173.dyn.eolo.it A 0.030100
> NOERROR www.212-183-177-159.static-xdsl.qcom.it A 0.029904
> NXDOMAIN fwww.cialdeincasa.it A 0.000534
> NXDOMAIN fwww.trrish.it A 0.030025
> NOERROR www.188-213-42-16.wdsl.neomedia.it A 0.029803
> NOERROR www.2-226-94-218.ip180.fastwebnet.it A 0.029861
> NOERROR www.2-231-79-109.ip206.fastwebnet.it A 0.029320
> NOERROR www.2021.radiobau.it A 0.000527
> NOERROR www.2-228-76-27.ip190.fastwebnet.it A 0.000714
> NOERROR www.2-225-251-157.ip178.fastwebnet.it A 0.029039
> NOERROR www.2-225-236-246.ip178.fastwebnet.it A 0.000356
> NOERROR www.217-133-104-81.static.clienti.tiscali.it A 0.000438
> NOERROR www.217-171-238-045.protezionecivile.fvg.it A 0.028893
> NXDOMAIN fwww.galimbertimobilidarte.it A 0.028651
> NOERROR www.216-19-187-213.4all.it A 0.028209
> NOERROR www.2-225-226-220.ip177.fastwebnet.it A 0.000752
> NOERROR www.217-133-109-77.static.clienti.tiscali.it A 0.027837
> NOERROR www.108-210-234-46.4all.it A 0.008440
> NOERROR www.2-225-71-142.ip174.fastwebnet.it A 0.000823
> NXDOMAIN fwp.hellobarrio.it A 0.008019
> NOERROR www.155.225.225.213.hiperlan.dyn.momax.it A 0.007701
> NOERROR www.2-230-28-8.ip200.fastwebnet.it A 0.000985
> NOERROR www.217-133-156-126.static.clienti.tiscali.it A 0.000468
> NOERROR www.185-182-173-193.static.esinet.it A 0.027731
> NOERROR www.151-0-171-183.ip281.fastwebnet.it A 0.007976
> NOERROR www.128-116-152-213.static.eolo.it A 0.007866
> NXDOMAIN fwww.agriservice.rama.it A 0.007589
> NOERROR www.217-133-219-212.static.clienti.tiscali.it A 0.007523
> NOERROR www.128-116-196-150.dyn.eolo.it A 0.007496
> NOERROR www.146-241-116-157.dyn.eolo.it A 0.006859
> NXDOMAIN fww25.ilmessaggeo.it A 0.001094
> NXDOMAIN fwww.academy.nextredev.it A 0.000693
> NOERROR www.146-241-222-221.dyn.eolo.it A 0.029058
> NOERROR www.2-228-159-87.ip192.fastwebnet.it A 0.007254
> NOERROR www.2-225-131-243.ip175.fastwebnet.it A 0.000679
> NOERROR www.213-140-19-32.ip.fastwebnet.it A 0.007150
> NOERROR www.128-116-194-248.static.eolo.it A 0.000560
> NXDOMAIN fwww.calcettoitaliano.it A 0.006365
> NXDOMAIN fwebmail.rawgym.it A 0.000331
> NOERROR www.2-228-126-207.ip191.fastwebnet.it A 0.006460
> NOERROR www.129.2.168.109.dsl.static.ip.kpnqwest.it A 0.029432
> NOERROR www.2-226-12-176.ip178.fastwebnet.it A 0.000083
> NXDOMAIN fwebmail.kbits.it A 0.007005
> NXDOMAIN fwww.mikko.ilcannocchiale.it A 0.006587
> NOERROR www.151-0-238-26.ip283.fastwebnet.it A 0.006580
> NOERROR www.2-225-23-144.ip173.fastwebnet.it A 0.006149
> NOERROR www.212-165-36-188.pool-xdsl.qcom.it A 0.005870
> NOERROR www.2-224-216-175.ip172.fastwebnet.it A 0.001407
> NOERROR www.128-116-130-250.dyn.eolo.it A 0.030225
> NOERROR www.2-228-120-244.ip191.fastwebnet.it A 0.006218
> NOERROR www.146-241-71-214.dyn.eolo.it A 0.001403
> NXDOMAIN fwww.ballarini.it A 0.005730
> NOERROR www.132.85.186.89.dsl.static.ip.kpnqwest.it A 0.005840
> NOERROR www.2-227-88-129.ip185.fastwebnet.it A 0.000718
> NXDOMAIN fwww.rated.it A 0.000725
> NOERROR www.2-224-99-241.ip170.fastwebnet.it A 0.029891
> NOERROR www.217-133-14-157.static.clienti.tiscali.it A 0.029381
> NOERROR www.2-231-17-163.ip205.fastwebnet.it A 0.000478
> NOERROR www.217-133-52-8.static.clienti.tiscali.it A 0.029556
> NOERROR www.2-225-104-166.ip175.fastwebnet.it A 0.006074
> NOERROR www.2-231-104-202.ip206.fastwebnet.it A 0.000552
> NOERROR www.2-228-124-172.ip191.fastwebnet.it A 0.000805
> NXDOMAIN fwww.villacurina.it A 0.029126
> NOERROR www.128-116-232-135.dyn.eolo.it A 0.028974
> NOERROR www.188-213-42-167.wdsl.neomedia.it A 0.000589
> NXDOMAIN fwww.sipnl.it A 0.028560
> NOERROR www.170.6.168.109.dsl.static.ip.kpnqwest.it A 0.006520
> NOERROR www.110.191.173.62.dsl.static.ip.kpnqwest.it A 0.000501
> NOERROR www.2-228-163-218.ip192.fastwebnet.it A 0.006310
> NOERROR www.130.88.168.109.dsl.static.ip.kpnqwest.it A 0.000323
> NOERROR www.217-133-81-220.static.clienti.tiscali.it A 0.000397
> NXDOMAIN fwww.geloservicesrl.it A 0.006555
> NOERROR www.2-227-59-61.ip184.fastwebnet.it A 0.000391
> NOERROR www.128-116-197-139.static.eolo.it A 0.006033
> NXDOMAIN fwebdisk.ctsterni.it A 0.029092
> NXDOMAIN fwww.artandmore.it A 0.000499
> NOERROR www.151-0-253-229.ip283.fastwebnet.it A 0.029210
> NOERROR www.128-116-212-75.static.eolo.it A 0.006695
> NOERROR www.146-241-14-254.dyn.eolo.it A 0.028965
> NOERROR www.111-186-169-185-static.cvitt.it A 0.000483
> NOERROR www.2-229-102-231.ip196.fastwebnet.it A 0.029367
> NOERROR www.185-182-208-212.airbeam.it A 0.007626
> NOERROR www.135-201-234-46.4all.it A 0.001117
> NOERROR www.2-226-199-245.ip182.fastwebnet.it A 0.006924
> NOERROR www.2-226-19-218.ip178.fastwebnet.it A 0.029520
> NXDOMAIN fwww.tecnicomsas.it A 0.007250
> NXDOMAIN fwww.lungolagodisalo.it A 0.029782
> NXDOMAIN fwww.lc-card.it A 0.000610
> NXDOMAIN fwww.impresacity.it A 0.000309
> NOERROR www.2-224-58-1.ip169.fastwebnet.it A 0.007147
> NOERROR www.2-225-131-1.ip175.fastwebnet.it A 0.007045
> NOERROR www.212-124-162-13.dyn.eolo.it A 0.029645
> NOERROR www.217-133-33-32.static.clienti.tiscali.it A 0.000507
> NOERROR www.185-11-22-166.static.eolo.it A 0.029438
> NXDOMAIN fwebmail.rpmpower.it A 0.000887
> NOERROR www.160.63.168.109.cust.ip.kpnqwest.it A 0.007618
> NOERROR www.2-227-55-196.ip184.fastwebnet.it A 0.000305
> NOERROR www.2-229-189-34.ip198.fastwebnet.it A 0.029408
> NOERROR www.2-225-101-93.ip175.fastwebnet.it A 0.000682
> NOERROR www.188-213-47-166.wdsl.neomedia.it A 0.029760
> NOERROR www.217-133-83-55.static.clienti.tiscali.it A 0.029214
> NOERROR www.2-225-44-88.ip174.fastwebnet.it A 0.000660
> NOERROR www.128-116-253-179.dyn.eolo.it A 0.008436
> NOERROR www.217-133-119-174.static.clienti.tiscali.it A 0.029517
> NOERROR www.2-224-108-100.ip170.fastwebnet.it A 0.029103
> NOERROR www.2-225-231-75.ip177.fastwebnet.it A 0.000719
> NOERROR www.2-231-184-68.ip208.fastwebnet.it A 0.009316
> NOERROR www.151-0-196-220.ip282.fastwebnet.it A 0.009309
> NOERROR www.2-224-141-85.ip170.fastwebnet.it A 0.008683
> NOERROR www.2-232-153-60.ip213.fastwebnet.it A 0.029429
> NOERROR www.128-116-190-217.dyn.eolo.it A 0.028655
> NOERROR www.151-0-141-99.ip281.fastwebnet.it A 0.000431
> NOERROR www.146-241-175-237.dyn.eolo.it A 0.009254
> NXDOMAIN fwww.mostradegas.it A 0.028968
> NOERROR www.130-255-117-162.ip.telnetsystems.it A 0.000999
> NOERROR www.151-0-233-200.ip283.fastwebnet.it A 0.000348
> NOERROR www.213-140-21-217.ip.fastwebnet.it A 0.028885
> NOERROR www.146-241-123-148.dyn.eolo.it A 0.029109
> NOERROR www.128-116-231-95.dyn.eolo.it A 0.028869
> NOERROR www.217-133-162-250.static.clienti.tiscali.it A 0.000614
> NXDOMAIN fwww.comune.fiessodartico.ve.it A 0.010270
> NOERROR www.167.62.168.109.dsl.static.ip.kpnqwest.it A 0.000220
> NOERROR www.141ari.blogspot.it A 0.029094
> NXDOMAIN fwww.resolveit.it A 0.000588
> NOERROR www.208-17-187-213.4all.it A 0.010505
> NOERROR www.2-226-2-127.ip178.fastwebnet.it A 0.010241
> NOERROR www.01oldsite.greenonetechnology.it A 0.029948
> NXDOMAIN fwww.urbanheroes.it A 0.029924
> NXDOMAIN fwww.pubblicizzarsi.it A 0.010445
> NOERROR www.128-116-231-99.dyn.eolo.it A 0.029910
> NOERROR www.217-133-182-64.static.clienti.tiscali.it A 0.029622
> NOERROR www.217-133-136-22.static.clienti.tiscali.it A 0.029727
> NOERROR www.146-241-173-16.dyn.eolo.it A 0.010822
> NOERROR www.217-133-81-5.static.clienti.tiscali.it A 0.029716
> NOERROR www.2-227-159-22.ip186.fastwebnet.it A 0.029746
> NOERROR www.185-19-143-233.net.baleno.it A 0.028707
> NOERROR www.188.14.168.109.dsl.static.ip.kpnqwest.it A 0.010639
> NXDOMAIN ftest.aduepassidate.it A 0.028244
> NOERROR www.2-227-244-187.ip188.fastwebnet.it A 0.028223
> NOERROR www.213-140-11-118.ip.fastwebnet.it A 0.027884
> NOERROR www.146-241-181-160.dyn.eolo.it A 0.027289
> NOERROR www.128-116-171-74.static.eolo.it A 0.027362
> NXDOMAIN fwww.www.wp.www.po.giulianeri.it A 0.011037
> NOERROR www.212-124-180-202.dyn.eolo.it A 0.026941
> NOERROR www.151-0-192-79.ip282.fastwebnet.it A 0.026330
> NOERROR www.2-230-241-227.ip204.fastwebnet.it A 0.010364
> NOERROR www.2-228-36-229.ip189.fastwebnet.it A 0.025767
