DNS Performance Testing Tool
Version 2.13.1

[Status] Command line: dnsperf -O verbose-interval-stats -O latency-histogram -m tcp -s 127.0.0.1 -d 60000shuf.txt -v
[Status] Sending queries (to 127.0.0.1:53)
[Status] Started at: Thu Dec 14 16:24:26 2023
[Status] Stopping after 1 run through file
> NOERROR www.2-229-22-162.ip194.fastwebnet.it A 0.008417
> NOERROR www.188-213-42-2.wdsl.neomedia.it A 0.008639
> NOERROR www.217-133-51-27.static.clienti.tiscali.it A 0.008494
> NOERROR www.0364.it A 0.008350
> NOERROR www.2-224-9-120.ip168.fastwebnet.it A 0.008369
> NOERROR www.2-225-54-243.ip174.fastwebnet.it A 0.008487
> NOERROR www.217-133-167-119.static.clienti.tiscali.it A 0.008310
> NOERROR www.2-227-58-90.ip184.fastwebnet.it A 0.008444
> NXDOMAIN fwww.devel-site.farmaciaevoluta.it A 0.008345
> NOERROR www.2-227-179-212.ip187.fastwebnet.it A 0.008587
> NOERROR www.2-231-238-176.ip209.fastwebnet.it A 0.008337
> NOERROR www.163.9.141.94.dsl.static.ip.kpnqwest.it A 0.008342
> NOERROR www.2-228-239-43.ip193.fastwebnet.it A 0.008363
> NOERROR www.146-241-129-59.dyn.eolo.it A 0.008361
> NOERROR www.217-133-148-107.static.clienti.tiscali.it A 0.008472
> NOERROR www.2-225-121-191.ip175.fastwebnet.it A 0.008430
> NOERROR www.128.70.186.89.cust.ip.kpnqwest.it A 0.008223
> NOERROR www.2-224-122-26.ip170.fastwebnet.it A 0.008206
> NOERROR www.128-116-129-118.dyn.eolo.it A 0.008347
> NOERROR www.2-226-60-144.ip179.fastwebnet.it A 0.008359
> NOERROR www.2-225-142-99.ip176.fastwebnet.it A 0.008355
> NXDOMAIN fwww.anffas.it A 0.008372
> NOERROR www.2-226-92-78.ip180.fastwebnet.it A 0.008588
> NOERROR www.217-133-188-236.static.clienti.tiscali.it A 0.008565
> NOERROR www.165.184.cust.megaweb.it A 0.008366
> NXDOMAIN fwww.venicelido.it A 0.008351
> NOERROR www.195-72-218-224-blt-fru.intercom.it A 0.008365
> NXDOMAIN fwebdisk.sicurlavorosrl.it A 0.008589
> NXDOMAIN fwww.fairgame.it A 0.008380
> NOERROR www.146-241-82-237.dyn.eolo.it A 0.008418
> NOERROR www.124.024.dyn.b2.gruppoterra.it A 0.008415
> NXDOMAIN fwww.issrmarvelli.it A 0.008482
> NOERROR www.212-124-185-44.static.eolo.it A 0.008471
> NOERROR www.2-226-230-249.ip183.fastwebnet.it A 0.008591
> NOERROR www.2-227-11-204.ip183.fastwebnet.it A 0.008647
> NOERROR www.217-133-45-34.static.clienti.tiscali.it A 0.008466
> NXDOMAIN fwww.oberschwaben.it A 0.008324
> NOERROR www.2-231-233-184.ip209.fastwebnet.it A 0.008646
> NOERROR www.217-133-215-80.static.clienti.tiscali.it A 0.008619
> NOERROR www.2-224-138-156.ip170.fastwebnet.it A 0.008637
> NOERROR www.2-230-140-128.ip202.fastwebnet.it A 0.008474
> NOERROR www.151-0-158-174.ip281.fastwebnet.it A 0.008586
> NOERROR www.2-225-226-240.ip177.fastwebnet.it A 0.008579
> NOERROR www.16media.it A 0.008615
> NOERROR www.2-229-127-72.ip196.fastwebnet.it A 0.008622
> NXDOMAIN fwww.filipilu.it A 0.008622
> NXDOMAIN fupmcsalvatormundi.it A 0.008456
> NOERROR www.2-232-177-104.ip213.fastwebnet.it A 0.008608
> NOERROR www.146-241-114-101.dyn.eolo.it A 0.008621
> NOERROR www.2-228-246-56.ip194.fastwebnet.it A 0.008615
> NOERROR www.2-224-38-52.ip168.fastwebnet.it A 0.008831
> NOERROR www.192-239-147-45.4all.it A 0.008827
> NOERROR www.2-228-178-106.ip192.fastwebnet.it A 0.008439
> NOERROR www.112.69.168.109.cust.ip.kpnqwest.it A 0.008381
> NOERROR www.128-116-232-224.static.eolo.it A 0.008405
> NOERROR www.2-225-220-12.ip177.fastwebnet.it A 0.008442
> NOERROR www.2-224-126-41.ip170.fastwebnet.it A 0.008409
> NOERROR www.217-133-231-109.static.clienti.tiscali.it A 0.008412
> NOERROR www.188-72-121-174.net.wt-tech.it A 0.008420
> NXDOMAIN fwww.moebelreisinger.it A 0.008400
> NOERROR www.151-0-186-130.ip282.fastwebnet.it A 0.008397
> NOERROR www.2-228-50-249.ip190.fastwebnet.it A 0.008534
> NOERROR www.2-225-186-179.ip177.fastwebnet.it A 0.008271
> NOERROR www.2-232-17-60.ip210.fastwebnet.it A 0.008465
> NOERROR www.192.61.97.212.dsl.static.ip.kpnqwest.it A 0.008457
> NXDOMAIN ftucciwoodessence.it A 0.008501
> NOERROR www.2-231-179-17.ip208.fastwebnet.it A 0.008362
> NOERROR www.2-228-139-179.ip191.fastwebnet.it A 0.008348
> NOERROR www.2-227-112-185.ip185.fastwebnet.it A 0.008453
> NOERROR www.2-225-109-3.ip175.fastwebnet.it A 0.008416
> NOERROR www.2-225-222-144.ip177.fastwebnet.it A 0.008460
> NOERROR www.146-241-95-47.dyn.eolo.it A 0.008195
> NOERROR www.2-224-241-38.ip172.fastwebnet.it A 0.008179
> NOERROR www.146-241-17-23.dyn.eolo.it A 0.008324
> NOERROR www.2-226-197-147.ip182.fastwebnet.it A 0.008340
> NXDOMAIN fwww.en.expointernational.it A 0.008313
> NOERROR www.2-226-65-108.ip179.fastwebnet.it A 0.008266
> NOERROR www.030309.cgi.crs.lombardia.it A 0.008308
> NOERROR www.143-31-5-193.4all.it A 0.008316
> NOERROR www.185-182-210-220.sarnico.airbeam.it A 0.008706
> NXDOMAIN fwww.googleorientation.it A 0.008748
> NOERROR www.151-0-222-195.ip282.fastwebnet.it A 0.008702
> NOERROR www.179.71.168.109.cust.ip.kpnqwest.it A 0.008754
> NOERROR www.2-224-248-122.ip173.fastwebnet.it A 0.008762
> NOERROR www.2-229-149-33.ip197.fastwebnet.it A 0.008990
> NXDOMAIN fwww.misstariffa.it A 0.008723
> NOERROR www.212-183-178-198.static-xdsl.qcom.it A 0.008728
> NOERROR www.128-116-166-201.dyn.eolo.it A 0.008972
> NOERROR www.217-133-27-5.static.clienti.tiscali.it A 0.008787
> NOERROR www.192.42.138.78.cust-fiber.enegan.it A 0.008804
> NOERROR www.2-230-246-37.ip204.fastwebnet.it A 0.008779
> NOERROR www.217-133-46-121.static.clienti.tiscali.it A 0.008637
> NOERROR www.2-229-48-51.ip195.fastwebnet.it A 0.008759
> NOERROR www.2-224-247-93.ip173.fastwebnet.it A 0.008587
> NXDOMAIN fwww.radiotaxi8822.it A 0.008813
> NOERROR www.151-0-206-177.ip282.fastwebnet.it A 0.008661
> NOERROR www.217-133-10-71.static.clienti.tiscali.it A 0.008476
> NOERROR www.2-229-251-158.ip199.fastwebnet.it A 0.008464
> NOERROR www.2-226-36-142.ip179.fastwebnet.it A 0.008607
> NOERROR www.188-72-122-186.net.wt-tech.it A 0.008630
> NOERROR www.128-116-140-114.dyn.eolo.it A 0.008523
> NOERROR www.2-226-128-43.ip181.fastwebnet.it A 0.008509
> NOERROR www.217-133-249-197.static.clienti.tiscali.it A 0.008646
> NOERROR www.2-228-132-51.ip191.fastwebnet.it A 0.008660
> NOERROR www.218.224.255.213.cust-fiber.enegan.it A 0.008672
> NOERROR www.2-224-199-54.ip172.fastwebnet.it A 0.008539
> NOERROR www.179.120.65.128.dsl.static.ip.kpnqwest.it A 0.008693
> NOERROR www.188-95-79-56.wdsl.wifiweb.it A 0.008640
> NXDOMAIN fwww.albertonicolinigroup.it A 0.008648
> NOERROR www.2-224-22-231.ip168.fastwebnet.it A 0.008653
> NOERROR www.217-133-14-216.static.clienti.tiscali.it A 0.008645
> NOERROR www.159-255-129-62.airbeam.it A 0.008624
> NOERROR www.128-116-239-224.dyn.eolo.it A 0.008799
> NXDOMAIN fstudiolegalemassa.it A 0.008574
> NOERROR www.2-230-21-146.ip199.fastwebnet.it A 0.008527
> NOERROR www.212.35.97.212.dsl.static.ip.kpnqwest.it A 0.008674
> NOERROR www.2-224-231-217.ip172.fastwebnet.it A 0.008691
> NOERROR www.212-183-173-148.pool-xdsl.qcom.it A 0.008708
> NOERROR www.2-228-93-147.ip190.fastwebnet.it A 0.008675
> NOERROR www.2-225-39-82.ip174.fastwebnet.it A 0.008681
> NOERROR www.138.136.150.5.dsl.static.ip.kpnqwest.it A 0.008713
> NOERROR www.2-227-66-239.ip185.fastwebnet.it A 0.008713
> NOERROR www.2-226-129-142.ip181.fastwebnet.it A 0.008666
> NOERROR www.2-224-10-13.ip168.fastwebnet.it A 0.008708
> NXDOMAIN fwww.lisola.it A 0.008716
> NOERROR www.217-133-205-210.static.clienti.tiscali.it A 0.008845
> NOERROR www.130-255-115-252.ip.telnetsystems.it A 0.008630
> NXDOMAIN fwww.fimminamagazine.it A 0.008759
> NOERROR www.217-133-1-140.static.clienti.tiscali.it A 0.008754
> NOERROR www.2-224-101-56.ip170.fastwebnet.it A 0.008777
> NOERROR www.146-241-124-179.dyn.eolo.it A 0.008489
> NXDOMAIN fwebdisk.goodfeelings.it A 0.008635
> NOERROR www.2-226-218-1.ip182.fastwebnet.it A 0.008625
> NOERROR www.2-229-133-97.ip196.fastwebnet.it A 0.008602
> NOERROR www.146-241-197-187.dyn.eolo.it A 0.008532
> NXDOMAIN fwebmail.davidemodica.it A 0.008762
> NXDOMAIN ftfsnctonettiferrua.it A 0.008491
> NOERROR www.217-133-251-126.static.clienti.tiscali.it A 0.008464
> NOERROR www.2-228-140-220.ip191.fastwebnet.it A 0.008480
> NOERROR www.100cm.it A 0.008476
> NXDOMAIN fwww.cartolaioexpress.it A 0.008568
> NOERROR www.103.245.255.213.cust-fiber.enegan.it A 0.008369
> NOERROR www.2-224-116-11.ip170.fastwebnet.it A 0.008408
> NOERROR www.213-156-42-9.ip.fastwebnet.it A 0.008410
> NOERROR www.128-116-219-133.dyn.eolo.it A 0.008246
> NOERROR www.2-224-124-79.ip170.fastwebnet.it A 0.008323
> NOERROR www.2-225-252-187.ip178.fastwebnet.it A 0.008311
> NOERROR www.146-241-155-54.dyn.eolo.it A 0.008329
> NXDOMAIN fwebdisk.zadorspaincamps.it A 0.008471
> NOERROR www.2-167-43-185.4all.it A 0.008259
> NOERROR www.146-241-203-38.dyn.eolo.it A 0.008392
> NOERROR www.128-116-162-125.static.eolo.it A 0.008384
> NOERROR www.194-69-192-98.housing.regdom.it A 0.008533
> NOERROR www.110.140.150.5.cust.ip.kpnqwest.it A 0.008573
> NOERROR www.001.226.netbull.it A 0.008405
> NOERROR www.2-227-19-151.ip184.fastwebnet.it A 0.008489
> NOERROR www.128-116-231-250.dyn.eolo.it A 0.008478
> NOERROR www.151-0-177-126.ip282.fastwebnet.it A 0.008501
> NOERROR www.151-0-199-11.ip282.fastwebnet.it A 0.008517
> NXDOMAIN fwww.4log.it A 0.008519
> NOERROR www.209.251.93.77.host.static.ip.kpnqwest.it A 0.008583
> NOERROR www.128-116-237-47.static.eolo.it A 0.008559
> NOERROR www.213-156-61-171.ip.fastwebnet.it A 0.008491
> NOERROR www.217-133-227-126.static.clienti.tiscali.it A 0.008482
> NOERROR www.130-255-119-68.ip.telnetsystems.it A 0.008495
> NXDOMAIN fwww.fotografiedallavecchia.it A 0.008719
> NXDOMAIN fwww.secaronline.it A 0.008702
> NOERROR www.217-133-149-244.static.clienti.tiscali.it A 0.008488
> NOERROR www.213-156-32-248.ip.fastwebnet.it A 0.008643
> NOERROR www.128-116-201-169.dyn.eolo.it A 0.008634
> NOERROR www.2-229-114-212.ip196.fastwebnet.it A 0.008778
> NOERROR www.2-231-96-214.ip206.fastwebnet.it A 0.008818
> NOERROR www.2-226-174-114.ip182.fastwebnet.it A 0.008691
> NOERROR www.195-72-207-141-alz-mul.wimax.intercom.it A 0.008897
> NOERROR www.193-27-28-189.ip313.fastwebnet.it A 0.008657
> NOERROR www.217-133-91-125.static.clienti.tiscali.it A 0.008661
> NOERROR www.217-133-137-196.static.clienti.tiscali.it A 0.008682
> NOERROR www.146-241-98-172.dyn.eolo.it A 0.008813
> NOERROR www.146-241-218-150.dyn.eolo.it A 0.008445
> NOERROR www.146-241-215-56.dyn.eolo.it A 0.008400
> NXDOMAIN fwww.framo.it A 0.008341
> NOERROR www.2-227-6-27.ip183.fastwebnet.it A 0.008384
> NXDOMAIN fwww.fisar-bologna.it A 0.008391
> NOERROR www.2-229-3-17.ip194.fastwebnet.it A 0.008388
> NOERROR www.000-default3.uniud.it A 0.008343
> NOERROR www.103108.web.zcom.it A 0.008387
> NOERROR www.2-231-158-26.ip207.fastwebnet.it A 0.008169
> NOERROR www.185-47-98-247.ip293.fastwebnet.it A 0.008144
> NXDOMAIN fstatic-82-85-145-132.clienti.tiscali.it A 0.008289
> NOERROR www.2-228-20-66.ip189.fastwebnet.it A 0.008264
> NOERROR www.110.136.150.5.dsl.static.ip.kpnqwest.it A 0.008303
> NOERROR www.212-124-188-231.dyn.eolo.it A 0.008591
> NOERROR www.2-231-45-192.ip205.fastwebnet.it A 0.008621
> NOERROR www.146-241-184-182.dyn.eolo.it A 0.008606
> NOERROR www.146-241-21-3.dyn.eolo.it A 0.008628
> NXDOMAIN fwww.stamplastsnc.it A 0.008486
> NOERROR www.116.185.43.195.host.static.ip.kpnqwest.it A 0.008626
> NOERROR www.212-124-162-85.dyn.eolo.it A 0.008657
> NOERROR www.2-226-33-153.ip179.fastwebnet.it A 0.008878
> NOERROR www.2-225-139-50.ip176.fastwebnet.it A 0.008729
> NXDOMAIN fwww.scaldaferro.it A 0.008746
> NOERROR www.2-227-47-253.ip184.fastwebnet.it A 0.008598
> NOERROR www.2-232-100-210.ip212.fastwebnet.it A 0.008600
> NOERROR www.143.180.43.195.dsl.static.ip.kpnqwest.it A 0.008587
> NOERROR www.185-167-55-170.cgn-fiber.neomedia.it A 0.008584
> NOERROR www.151-0-242-162.ip283.fastwebnet.it A 0.008676
> NOERROR www.2-228-226-9.ip193.fastwebnet.it A 0.008406
> NOERROR www.146-241-12-72.dyn.eolo.it A 0.008443
> NXDOMAIN fwww.integratorisandri.it A 0.008438
> NOERROR www.148.177.43.195.cust.ip.kpnqwest.it A 0.008431
> NXDOMAIN fwebmail.kalanisrl.it A 0.008424
> NOERROR www.128-116-154-160.static.eolo.it A 0.008688
> NOERROR www.146-241-181-182.dyn.eolo.it A 0.008710
> NOERROR www.2-224-48-226.ip169.fastwebnet.it A 0.008554
> NOERROR www.2-229-152-38.ip197.fastwebnet.it A 0.008544
> NXDOMAIN fwww.grupporam.it A 0.008712
> NOERROR www.217-133-97-120.static.clienti.tiscali.it A 0.008582
> NXDOMAIN ftavazzano-con-villavesco.corriere.it A 0.008417
> NOERROR www.185-112-85-255.ip.cloud-admin.it A 0.008675
> NOERROR www.212-124-171-218.dyn.eolo.it A 0.008625
> NXDOMAIN fwebmail.colombaiosantachiara.it A 0.008429
> NOERROR www.217-133-231-180.static.clienti.tiscali.it A 0.008383
> NOERROR www.128-116-169-70.static.eolo.it A 0.008571
> NOERROR www.2-224-28-178.ip168.fastwebnet.it A 0.008588
> NOERROR www.2-225-104-61.ip175.fastwebnet.it A 0.008584
> NOERROR www.2-226-3-229.ip178.fastwebnet.it A 0.008585
> NOERROR www.146-241-130-48.dyn.eolo.it A 0.008581
> NOERROR www.2-226-28-39.ip179.fastwebnet.it A 0.008541
> NOERROR www.146-241-94-10.dyn.eolo.it A 0.008798
> NOERROR www.142.237.93.77.dsl.static.ip.kpnqwest.it A 0.008840
> NXDOMAIN fwww.batteryline.it A 0.008581
> NOERROR www.2-224-27-242.ip168.fastwebnet.it A 0.008534
> NOERROR www.2-231-86-7.ip206.fastwebnet.it A 0.008699
> NXDOMAIN fwebmail.gruppomarlon.it A 0.008719
> NOERROR www.185-19-141-181.net.baleno.it A 0.008733
> NOERROR www.151-0-194-165.ip282.fastwebnet.it A 0.008686
> NOERROR www.217-133-197-123.static.clienti.tiscali.it A 0.008729
> NOERROR www.128-116-200-252.dyn.eolo.it A 0.008737
> NOERROR www.2-224-60-22.ip169.fastwebnet.it A 0.008868
> NOERROR www.146-241-114-65.dyn.eolo.it A 0.008651
> NOERROR www.213-140-30-142.ip.fastwebnet.it A 0.008752
> NOERROR www.128-116-203-252.static.eolo.it A 0.008778
> NOERROR www.2-224-238-137.ip172.fastwebnet.it A 0.008901
> NXDOMAIN fwww.ottada.it A 0.009147
> NOERROR www.128-116-199-222.dyn.eolo.it A 0.008901
> NXDOMAIN fwww.repubblicascuola.it A 0.008911
> NOERROR www.2-231-98-6.ip206.fastwebnet.it A 0.008932
> NXDOMAIN fwww.canarie.it A 0.008929
> NOERROR www.2-224-142-5.ip170.fastwebnet.it A 0.008929
> NOERROR www.2-227-105-72.ip185.fastwebnet.it A 0.008893
> NOERROR www.141.76.201.185.cust-fiber.enegan.it A 0.008748
> NOERROR www.212-124-187-57.dyn.eolo.it A 0.008978
> NOERROR www.128-116-129-188.static.eolo.it A 0.008950
> NOERROR www.151-0-165-206.ip281.fastwebnet.it A 0.008984
> NOERROR www.217-171-236-191.protezionecivile.fvg.it A 0.008782
> NOERROR www.217-133-161-130.static.clienti.tiscali.it A 0.008985
> NXDOMAIN fww5.locandadiansedonia.it A 0.008978
> NXDOMAIN fwebmail.onicotecnicadisuccesso.it A 0.008871
> NOERROR www.217-133-57-180.static.clienti.tiscali.it A 0.008869
> NOERROR www.151-0-199-121.ip282.fastwebnet.it A 0.008810
> NOERROR www.128-116-215-201.static.eolo.it A 0.008655
> NOERROR www.2-226-247-16.ip183.fastwebnet.it A 0.008790
> NOERROR www.2-227-109-227.ip185.fastwebnet.it A 0.008763
> NOERROR www.22046d.ppp.trenove.it A 0.008777
> NOERROR www.146-241-8-195.dyn.eolo.it A 0.008678
> NXDOMAIN fwww.madibeb.it A 0.008663
> NOERROR www.146-241-136-107.dyn.eolo.it A 0.008869
> NOERROR www.128-116-168-195.dyn.eolo.it A 0.008674
> NOERROR www.2-227-8-71.ip183.fastwebnet.it A 0.008668
> NOERROR www.2-228-232-205.ip193.fastwebnet.it A 0.008697
> NOERROR www.145net16.unica.it A 0.008813
> NOERROR www.176-110-99-170.ip.campaniacom.it A 0.008818
> NOERROR www.10.240.93.77.dsl.static.ip.kpnqwest.it A 0.008779
> NOERROR www.2-224-186-79.ip171.fastwebnet.it A 0.008733
> NOERROR www.128-116-176-60.dyn.eolo.it A 0.008918
> NOERROR www.2-232-133-94.ip212.fastwebnet.it A 0.008953
> NOERROR www.2-225-105-113.ip175.fastwebnet.it A 0.008814
> NOERROR www.101.159.97.185.ip.empdc.it A 0.008973
> NOERROR www.217-133-181-53.static.clienti.tiscali.it A 0.008723
> NOERROR www.146-241-191-0.dyn.eolo.it A 0.008844
> NXDOMAIN fvigilanzaprivatafas.it A 0.008877
> NOERROR www.2-226-254-99.ip183.fastwebnet.it A 0.008876
> NOERROR www.185-43-18-8.ip295.fastwebnet.it A 0.008810
> NXDOMAIN fwww.noleggioadventuresprint.it A 0.008797
> NOERROR www.2-226-255-178.ip183.fastwebnet.it A 0.008960
> NOERROR www.128-116-158-4.static.eolo.it A 0.008939
> NOERROR www.151-0-240-145.ip283.fastwebnet.it A 0.009113
> NOERROR www.128-116-193-206.dyn.eolo.it A 0.008998
> NOERROR www.141.224.93.77.dsl.static.ip.kpnqwest.it A 0.008978
> NXDOMAIN fwww.noleggioaudiolucimilano.it A 0.009201
> NOERROR www.2-228-213-51.ip193.fastwebnet.it A 0.008761
> NOERROR www.151-0-225-95.ip283.fastwebnet.it A 0.008636
> NOERROR www.185-167-54-177.cgn-fiber.neomedia.it A 0.008628
> NOERROR www.2-226-23-9.ip178.fastwebnet.it A 0.008762
> NOERROR www.119.163.173.62.cust.ip.kpnqwest.it A 0.008777
> NOERROR www.171-198-dhcp.fdp.unimi.it A 0.008798
> NOERROR www.217-133-116-116.static.clienti.tiscali.it A 0.008769
> NOERROR www.2-231-228-60.ip209.fastwebnet.it A 0.008910
> NXDOMAIN fwww.progettotessere.it A 0.008905
> NOERROR www.128-116-148-142.dyn.eolo.it A 0.008920
> NXDOMAIN fwebmail.relaxriabilitazione.it A 0.009069
> NOERROR www.217-133-175-228.static.clienti.tiscali.it A 0.009102
> NOERROR www.128-116-197-180.dyn.eolo.it A 0.009090
> NOERROR www.146-241-144-234.dyn.eolo.it A 0.009108
> NOERROR www.2-225-229-129.ip177.fastwebnet.it A 0.008991
> NOERROR www.2-232-134-148.ip212.fastwebnet.it A 0.008999
> NOERROR www.217-171-237-024.protezionecivile.fvg.it A 0.009174
> NOERROR www.2005to2007.fabrica.it A 0.009197
> NXDOMAIN fwww.bbnavigliotelmilano.it A 0.009187
> NOERROR www.151-0-195-70.ip282.fastwebnet.it A 0.008919
> NOERROR www.2-231-203-108.ip208.fastwebnet.it A 0.008955
> NOERROR www.212-183-176-243.static-xdsl.qcom.it A 0.008962
> NXDOMAIN fwww.istitutogiordano.it A 0.009021
> NOERROR www.135.106.168.109.host.static.ip.kpnqwest.it A 0.009093
> NOERROR www.2-230-220-167.ip203.fastwebnet.it A 0.009284
> NOERROR www.2-224-122-48.ip170.fastwebnet.it A 0.009258
> NOERROR www.128-116-145-172.static.eolo.it A 0.009043
> NOERROR www.151-0-238-102.ip283.fastwebnet.it A 0.009280
> NOERROR www.128-116-224-138.static.eolo.it A 0.009302
> NOERROR www.2-224-204-225.ip172.fastwebnet.it A 0.009553
> NXDOMAIN fyoutop.it A 0.009362
> NXDOMAIN fxxx-stampante-piano2-dce.zucchi.unimo.it A 0.009584
> NOERROR www.146-241-13-232.dyn.eolo.it A 0.009640
> NOERROR www.128-116-142-158.static.eolo.it A 0.009833
> NOERROR www.2-225-81-34.ip174.fastwebnet.it A 0.009850
> NOERROR www.217-133-109-16.static.clienti.tiscali.it A 0.009976
> NOERROR www.154.13.141.94.dsl.static.ip.kpnqwest.it A 0.009765
> NOERROR www.2-224-68-64.ip169.fastwebnet.it A 0.010028
> NXDOMAIN fwww.lavillettahotel.it A 0.010021
> NOERROR www.146-241-210-29.dyn.eolo.it A 0.010037
> NOERROR www.193207152213.dynamic.eurocom.xtnetwork.it A 0.010029
> NOERROR www.2-224-14-46.ip168.fastwebnet.it A 0.010238
> NOERROR www.146-241-48-245.dyn.eolo.it A 0.010256
> NOERROR www.151-0-151-66.ip281.fastwebnet.it A 0.010010
> NOERROR www.188-240-42-245.customer.neomedia.it A 0.010148
> NOERROR www.146-241-65-14.dyn.eolo.it A 0.010139
> NOERROR www.2-228-14-214.ip189.fastwebnet.it A 0.010322
> NOERROR www.213-140-27-111.ip.fastwebnet.it A 0.010209
> NOERROR www.2-231-120-114.ip207.fastwebnet.it A 0.010323
> NOERROR www.212-183-189-234.static-xdsl.qcom.it A 0.010208
> NOERROR www.128-116-182-228.static.eolo.it A 0.010351
> NOERROR www.219.10.141.94.dsl.static.ip.kpnqwest.it A 0.010240
> NOERROR www.2-224-98-210.ip170.fastwebnet.it A 0.010116
> NXDOMAIN fwebdisk.nextlevelskills.it A 0.010097
> NOERROR www.128-116-156-229.dyn.eolo.it A 0.010272
> NOERROR www.2-226-60-80.ip179.fastwebnet.it A 0.010286
> NOERROR www.151-0-251-147.ip283.fastwebnet.it A 0.010295
> NOERROR www.2-225-148-91.ip176.fastwebnet.it A 0.010293
> NOERROR www.128-116-143-73.static.eolo.it A 0.010360
> NOERROR www.2-231-4-107.ip204.fastwebnet.it A 0.010334
> NOERROR www.2-226-119-118.ip180.fastwebnet.it A 0.010252
> NOERROR www.2-225-207-41.ip177.fastwebnet.it A 0.010228
> NOERROR www.2-232-126-227.ip212.fastwebnet.it A 0.010236
> NOERROR www.2-224-10-7.ip168.fastwebnet.it A 0.010394
> NOERROR www.2-231-16-191.ip205.fastwebnet.it A 0.010141
> NXDOMAIN fwebmail.orientacatania.it A 0.010293
> NOERROR www.2-229-240-144.ip199.fastwebnet.it A 0.010327
> NXDOMAIN fwww.chiaramnails.blogspot.it A 0.010325
> NOERROR www.2-231-212-45.ip209.fastwebnet.it A 0.010415
> NOERROR www.2-231-132-162.ip207.fastwebnet.it A 0.010381
> NOERROR www.2-224-56-104.ip169.fastwebnet.it A 0.010397
> NOERROR www.146-241-23-22.dyn.eolo.it A 0.010403
> NXDOMAIN fwebdisk.dgn.netkom.it A 0.010567
> NOERROR www.2-229-93-253.ip196.fastwebnet.it A 0.010421
> NOERROR www.217-133-196-19.static.clienti.tiscali.it A 0.010437
> NOERROR www.161.71.144.52.host.static.ip.kpnqwest.it A 0.010246
> NOERROR www.2-227-25-31.ip184.fastwebnet.it A 0.010284
> NOERROR www.2-226-83-172.ip180.fastwebnet.it A 0.010273
> NOERROR www.2-228-232-11.ip193.fastwebnet.it A 0.010420
> NOERROR www.2-226-81-79.ip180.fastwebnet.it A 0.010311
> NOERROR www.146-241-154-8.dyn.eolo.it A 0.010461
> NOERROR www.146-241-44-93.dyn.eolo.it A 0.010290
> NOERROR www.2-225-56-48.ip174.fastwebnet.it A 0.010239
> NXDOMAIN fwww.violetabbigliamento.it A 0.010256
> NOERROR www.2-226-90-241.ip180.fastwebnet.it A 0.010402
> NOERROR www.185-36-74-182.ip277.fastwebnet.it A 0.010421
> NOERROR www.124.007.dyn.b2.gruppoterra.it A 0.010370
> NOERROR www.146-241-184-68.dyn.eolo.it A 0.010231
> NOERROR www.2-227-46-194.ip184.fastwebnet.it A 0.010636
> NXDOMAIN fwww.saep-ict.it A 0.010610
> NXDOMAIN fwww.blueconsultants.it A 0.010644
> NOERROR www.161.79.144.52.loop.static.ip.kpnqwest.it A 0.010486
> NOERROR www.151-0-246-232.ip283.fastwebnet.it A 0.010603
> NOERROR www.213-140-18-116.ip.fastwebnet.it A 0.010459
> NOERROR www.2-226-255-157.ip183.fastwebnet.it A 0.010443
> NOERROR www.151-0-220-164.ip282.fastwebnet.it A 0.010432
> NOERROR www.128-116-179-48.static.eolo.it A 0.010597
> NOERROR www.2-231-175-204.ip208.fastwebnet.it A 0.010639
> NOERROR www.188-95-76-58.wdsl.wifiweb.it A 0.010408
> NOERROR www.151-0-159-246.ip281.fastwebnet.it A 0.010438
> NOERROR www.146-241-245-211.dyn.eolo.it A 0.010467
> NXDOMAIN fwww.bauvending.it A 0.010459
> NXDOMAIN fwww.goldenline.it A 0.010507
> NOERROR www.2-231-44-17.ip205.fastwebnet.it A 0.010508
> NOERROR www.2-232-131-54.ip212.fastwebnet.it A 0.010470
> NOERROR www.217-133-94-238.static.clienti.tiscali.it A 0.010108
> NOERROR www.2-226-198-252.ip182.fastwebnet.it A 0.010239
> NOERROR www.176-12-89-249.static.esinet.it A 0.010245
> NOERROR www.151-0-222-198.ip282.fastwebnet.it A 0.010373
> NOERROR www.146-241-198-97.dyn.eolo.it A 0.010347
> NOERROR www.128-116-144-2.static.eolo.it A 0.010350
> NOERROR www.2-225-42-0.ip174.fastwebnet.it A 0.010378
> NOERROR www.2-232-155-254.ip213.fastwebnet.it A 0.010335
> NOERROR www.2-224-254-138.ip173.fastwebnet.it A 0.010351
> NOERROR www.2-227-159-102.ip186.fastwebnet.it A 0.010331
> NXDOMAIN fwww.spegni.it A 0.010310
> NOERROR www.217-133-144-86.static.clienti.tiscali.it A 0.010269
> NOERROR www.146-241-87-85.dyn.eolo.it A 0.010270
> NOERROR www.146-241-62-219.dyn.eolo.it A 0.010275
> NOERROR www.193-27-31-12.ip313.fastwebnet.it A 0.010285
> NXDOMAIN fvictor-hotel-miami-beach.hotelmix.it A 0.010438
> NOERROR www.2-232-16-154.ip210.fastwebnet.it A 0.010216
> NXDOMAIN fwireless-71-132.net.uniroma2.it A 0.010153
> NOERROR www.2-225-97-36.ip175.fastwebnet.it A 0.010139
> NOERROR www.174.27.141.94.host.static.ip.kpnqwest.it A 0.010112
